GEOID20,POP20,votes_dem,votes_gop,WHITEPOP,BLACKPOP,HISPLATPOP
291450209001,1123,159.3271255,290.9224358,988,5,33
291450209002,1061,150.5307926,274.8608234,913,3,22
291450209003,2044,305.291664,549.8158416,1763,5,50
291450210001,1238,202.3740397,356.123791,1071,1,51
291450210002,2061,175.5031157,328.3967504,1680,3,94
291474701001,884,142.5505062,258.7290093,833,5,9
291474701002,1297,198.396464,314.6239802,1243,1,9
291474702001,831,123.7249351,168.592667,779,0,20
291474702002,590,92.72218655,163.0750423,549,0,9
291474702003,1302,258.9647958,455.2799427,1257,3,11
291474703011,1871,278.8580624,294.034524,1489,45,46
291474703021,1950,372.466976,473.4132959,1807,24,51
291474703022,629,93.74757945,98.84966096,547,11,27
291474703023,687,102.3920304,107.964574,619,16,15
291474703024,633,94.34374852,99.47827559,559,19,29
291474703025,1196,178.2545391,187.955794,1023,85,46
291474704001,936,132.9772996,206.8458047,868,15,24
291474704002,1478,213.3468256,295.7893865,1359,26,37
291474704003,1020,144.9111598,225.4088896,961,5,16
291474704004,769,109.2516489,169.9406236,710,11,19
291474705001,987,30.11659563,54.36137095,950,0,13
291474705002,562,46.99682819,71.86305322,533,0,4
291474705003,2166,308.3785241,472.6618761,1985,97,25
291474705004,1453,87.00845498,141.507699,1394,0,17
291494801001,778,145.9490107,234.3177321,727,6,8
291494801002,503,95.57907164,157.3088205,479,0,4
291494801003,1055,197.2193434,320.8921796,996,2,16
291494801004,560,103.7039965,199.4283751,509,2,3
291494802001,1519,245.131244,409.0958986,1400,2,26
291494802002,1043,167.1493691,274.846632,963,3,14
291494802003,1198,191.9893999,315.6915294,1112,6,20
291494803001,702,165.7065626,276.8757782,655,2,9
291494803002,759,123.8136942,205.1360096,713,0,9
291494803003,518,103.2443633,185.9121478,495,2,8
291514901001,1165,222.6150194,378.6409674,1140,0,5
291514901002,554,90.80377107,164.5212122,526,1,7
291514901003,1644,337.7707674,573.5965578,1611,0,4
291514902001,1647,258.6310176,432.4320711,1563,11,18
291514902002,955,166.5284056,263.8090459,906,4,8
291514902003,1596,261.9972787,426.1644061,1506,5,30
291514903001,1774,367.5906342,656.6683244,1730,1,18
291514903002,710,134.1947302,237.0854511,667,0,2
291514903003,836,159.4612857,294.8491462,795,2,5
291514904001,1145,80.07881107,133.2989335,1077,0,19
291514904002,1248,238.7633711,427.8140664,1224,0,9
291534701011,1011,178.9546798,287.3473538,970,0,7
291534701012,766,165.9496032,272.1515323,725,0,7
291534701013,830,132.7023972,207.7189809,762,7,15
291534701021,755,144.8043544,271.9213624,702,4,12
291534701022,773,166.8052632,272.0030076,737,1,5
291534702001,816,106.5812533,197.6006323,760,1,10
291534702002,1150,188.3130941,297.0879896,1071,2,22
291534702003,1003,91.16925327,164.9286028,936,2,21
291534702004,928,164.8844845,291.4278278,884,2,6
291534702005,521,93.61311316,165.8438439,488,0,4
291554701001,709,109.6935838,186.3518276,632,46,6
291554701002,607,103.4024455,172.9741379,567,9,6
291554701003,355,59.42234232,100.7776504,256,66,7
291554702001,868,143.505764,116.4910358,45,783,11
291554702002,974,158.2764164,142.3669285,623,299,23
291554702003,1180,184.1179761,204.7669212,439,668,28
291554703001,893,126.8250061,144.7742897,375,442,21
291554703002,968,157.445675,210.9623478,811,71,26
291554703003,1048,124.8249263,155.9569745,593,373,30
291554704001,637,96.20285852,110.9317415,118,477,17
291554704002,798,90.14366246,93.44383142,499,246,14
291554704003,867,98.69107638,108.2713027,586,222,29
291554704004,456,60.32876712,95.14155257,303,111,14
291554705001,757,145.6658001,212.9926731,654,71,31
291554705002,1028,138.339138,248.1581723,943,23,22
291554705003,895,98.52033642,193.7684208,812,18,54
291554706001,672,78.47668241,160.8885185,604,21,23
291554706002,954,112.2181736,197.6643153,678,190,31
291554706003,995,118.1215926,206.9840262,742,172,22
291574701001,617,131.2851634,220.6122915,596,0,1
291574701002,928,170.2421372,288.6838348,892,0,1
291574701003,913,167.9253405,295.4490729,884,0,13
291574702001,1590,267.8658816,446.8885415,1500,7,42
291574702002,1922,283.2479385,490.6112075,1825,5,36
291574702003,1260,195.6671439,343.4059427,1199,3,8
291574703001,1650,233.818599,372.4198739,1441,16,94
291574703002,1154,170.3251376,287.3798508,1057,10,45
291574703003,1416,203.0610201,313.5382514,1288,20,41
291574704001,1215,176.5468032,288.6225398,1143,3,17
291574704002,616,89.99612029,152.4758219,550,4,14
291574704003,1176,167.0696574,252.3311821,1092,4,17
291574704004,778,110.7510333,165.9373937,684,16,24
291574705001,1124,224.1659573,424.3749358,1100,3,4
291574705002,1063,202.9477925,377.3021777,1038,5,6
291574705003,1534,193.8759978,359.9619813,1459,6,20
291594801001,1641,228.2599253,318.8765693,1497,14,73
291594801002,1543,259.4193035,446.5159909,1470,0,24
291594801003,824,164.1484554,280.0769682,771,0,12
291594802001,1991,244.293125,369.5059948,1664,13,230
291594802002,1345,244.5643863,387.8974256,1190,12,70
291594802003,2054,121.4788004,180.2469664,1941,5,25
291594802004,1028,185.5078217,277.5466519,577,10,411
291594803001,1725,303.7751691,495.0273773,1552,41,42
291594803002,1098,193.5147293,333.1445065,1008,1,43
291594803003,1609,302.3110233,464.4416156,1482,8,34
291594804001,677,112.1621304,181.4417062,614,0,30
291594804002,726,120.0911491,194.0642509,678,2,22
291594804003,1868,309.4436382,500.5381031,1641,49,78
291594804004,1074,173.798163,242.7810204,968,7,32
291594805001,1148,156.8408225,206.8985441,963,35,85
291594805002,1028,144.242673,202.3941143,845,25,90
291594805003,785,109.7629326,154.0617687,587,33,113
291594806001,656,77.80994062,86.03620068,327,166,137
291594806002,861,97.52164678,103.5057577,515,153,189
291594806003,676,76.07944755,80.28520736,517,44,93
291594807001,1664,240.6190028,297.8578563,1293,60,198
291594807002,679,98.61687642,122.5090864,580,28,34
291594807003,1362,151.7754347,196.8177636,1170,54,47
291594808001,873,121.2350037,147.0293713,654,57,168
291594808002,1005,157.2745242,199.0530997,792,35,92
291594808003,714,94.51296987,111.497344,552,19,120
291594808004,757,124.9025811,159.2627805,570,25,118
291594809001,677,97.59958672,135.4034528,419,63,163
291594809002,963,108.3794497,114.3707908,740,54,141
291594809003,697,78.44286238,82.77927439,431,81,134
291594809004,621,69.88955168,73.75312682,495,15,85
291594810001,1789,285.2012542,383.5183802,1487,56,130
291594810002,1020,152.2302221,208.4811031,841,36,91
291594810003,1806,271.0612871,378.1342096,1520,52,141
291594811001,1311,221.4003928,287.6405575,1124,23,82
291594811002,802,120.4349189,164.5626842,552,50,193
291594811003,557,97.1339504,125.9428827,411,14,114
291594811004,657,114.5727206,148.5538132,538,19,69
291594811005,669,112.4678742,144.6886934,532,31,63
291618901001,1470,230.1025149,386.5932172,1321,15,34
291618901002,812,136.0461766,213.9895994,726,6,21
291618901003,1088,212.5773812,315.4180747,999,11,10
291618901004,1227,192.001605,310.2060355,1152,5,23
291618902001,670,105.311351,166.4220906,599,5,16
291618902002,742,121.2230333,188.0096506,694,1,14
291618902003,812,123.3172195,195.3903386,739,4,16
291618902004,563,93.91002344,147.7595072,505,2,21
291618902005,783,123.667461,198.5171171,727,6,24
291618902006,566,85.80672049,135.975312,503,5,14
291618902007,656,111.11747,174.6437547,555,20,32
291618903011,1017,182.789706,215.1035822,894,26,37
291618903012,1393,215.8577255,283.7529164,1174,30,31
291618903013,1190,240.6887064,294.8080641,987,34,40
291618903021,1166,145.7382158,167.5595184,983,39,45
291618903022,854,102.9713001,106.2042646,677,37,55
291618903023,1592,193.2243323,227.0410424,1164,101,46
291618904011,821,85.04195439,86.76572986,553,45,34
291618904012,1539,142.3798918,159.645053,1252,76,52
291618904013,571,42.58556127,40.35136845,380,16,15
291618904014,814,61.48128114,58.99987175,688,37,21
291618904021,1666,186.4953585,212.6692224,1323,87,41
291618905001,1721,313.1885047,475.443198,1570,12,38
291618905002,832,154.9464907,247.937945,753,6,25
291618905003,997,186.7965753,301.2548879,917,5,19
291618906001,733,139.6773318,220.6892171,668,2,11
291618906002,1386,268.8323702,433.9190751,1286,7,22
291618906003,623,110.578201,187.5190651,574,5,13
291618907001,1467,250.7582284,384.0074056,1243,20,39
291618907002,803,142.1855217,215.2508852,738,5,16
291618907003,662,122.0810684,201.1000937,573,3,16
291618908001,768,91.75193882,101.2210049,637,16,28
291618908002,935,110.7364695,129.7283999,688,147,27
291618908003,567,66.87889041,80.50828821,524,0,13
291618908004,986,122.0768247,156.9203476,856,26,34
291618909001,931,149.5167468,171.618133,775,27,38
291618909002,966,169.9564045,195.8898519,785,33,63
291618909003,2488,488.0627086,631.2781652,2099,61,57
291618910001,1769,351.562585,574.3471377,1607,9,34
291618910002,961,167.1108231,261.9965679,864,13,18
291618910003,1619,339.7699186,486.2955945,1395,31,59
291618910004,1412,315.7529657,460.1382977,1236,8,47
291634601001,861,140.2112639,197.5766626,671,73,88
291634601002,817,124.5742196,165.103198,687,42,32
291634601003,645,104.8028216,148.2049375,546,24,31
291634601004,714,137.589546,199.9838273,660,16,12
291634602001,693,109.3535653,153.6745679,625,21,19
291634602002,952,165.4399299,252.911755,910,5,15
291634602003,1646,276.0714323,409.6078832,1544,18,26
291634603001,2235,212.9035107,339.5445917,1714,481,45
291634603002,739,124.1517257,198.1418464,707,4,17
291634603003,1551,255.4255979,440.9419002,1458,11,24
291634603004,903,142.3327491,254.2367456,850,10,14
291634604001,1469,146.9280775,231.139212,1282,82,25
291634604002,1005,144.8657987,226.7974381,927,19,33
291634604003,1289,201.3749213,309.6444964,1099,74,31
291634605001,596,130.7231002,184.9847323,555,9,5
291634605002,988,187.2552769,303.8270747,886,29,11
291634605003,484,112.7186864,151.7902434,425,26,6
291650300021,1186,226.8120492,218.0591967,761,169,98
291650300022,985,188.3725709,181.1031273,621,169,89
291650300023,1221,233.5054909,224.4943338,618,362,142
291650300031,2554,582.184321,537.507699,1715,360,187
291650300041,1527,328.5667012,309.7558316,1198,125,103
291650300042,991,213.2348401,201.0268691,552,253,83
291650300043,1288,298.8702095,274.2054537,905,173,120
291650300044,2114,490.7318633,450.1705834,1693,128,144
291650301011,1944,401.589176,407.0082637,1624,64,119
291650301012,1887,367.002386,351.9357473,1529,53,137
291650301021,1356,274.1405857,261.3768665,796,302,121
291650301022,1658,335.1954943,319.5891181,1237,147,145
291650301023,1761,356.0188579,339.4429658,1400,130,133
291650301031,1282,259.1801112,247.1129371,1037,67,71
291650301032,2215,500.6407582,539.0107507,1805,152,116
291650301033,1204,316.4887783,328.812241,996,26,98
291650301034,1149,279.3832539,258.4597467,695,242,92
291650302011,1156,219.9471214,233.0298204,862,114,87
291650302012,2116,406.5738676,419.1694929,1711,128,103
291650302013,2175,423.0046063,442.5985781,1614,243,129
291650302014,45,8.08814496,9.95162776,25,3,6
291650302071,1246,425.9986542,413.1559005,1123,8,62
291650302072,1002,244.7177959,245.8921983,830,41,76
291650302073,1294,345.3396626,309.5658405,893,214,105
291650302074,779,203.095187,183.6757,611,34,66
291650302075,966,240.8402209,235.7189277,652,145,75
291650302076,815,210.0992804,196.9913338,612,88,58
291650302081,747,198.3913378,205.2583214,640,19,38
291650302082,2418,744.9111555,809.7811984,2136,33,79
291650302101,2067,416.8466816,372.880478,1535,208,194
291650302111,884,178.2740524,159.4708963,640,92,59
291650302112,896,180.6940622,161.6356597,445,253,104
291650302113,1231,248.2526678,222.0686349,757,198,145
291650302121,1893,395.4383773,383.2685503,1429,236,148
291650302122,943,209.5103972,208.2203664,716,115,75
291650302123,2013,471.9614208,465.1874353,1358,382,145
291650302131,1796,359.8321533,352.8613773,1233,260,183
291650302132,926,185.5259324,181.9318683,720,56,86
291650302141,2477,584.8736477,558.4890032,1706,244,252
291650302151,1552,384.1252805,361.4579402,1180,142,107
291650302161,2899,732.6815891,708.532268,2200,196,223
291650302162,1295,272.0474761,252.4807334,924,151,108
291650303061,1687,377.3442223,379.6441534,1461,43,100
291650303062,1185,280.3093732,334.6628889,989,11,77
291650303063,2202,495.7033823,516.078564,1983,27,84
291650303064,0,0,0,0,0,0
291650303081,1046,219.7387342,203.9342456,703,159,109
291650303082,1455,305.6595194,283.6752642,1058,109,179
291650303083,2112,443.6789729,411.7678062,1533,214,161
291650303084,1115,234.3296131,217.6771659,836,113,60
291650303091,1062,240.0011573,258.1585746,868,101,9
291650303092,969,216.7975985,218.4857299,491,257,160
291650303093,735,164.4030841,165.4051291,584,42,52
291650303094,652,147.3669408,158.6614038,484,40,63
291650303095,1858,416.7516558,427.1686947,1576,59,121
291650303101,1664,417.4583876,478.5849456,1411,41,108
291650303102,1086,252.633938,290.9501345,941,34,43
291650303103,1005,261.8257646,272.5650308,900,15,62
291650304011,1658,316.8681833,423.9495514,1399,42,73
291650304012,2485,474.9200452,635.4129284,2176,49,121
291650304013,1251,285.8838385,411.6700337,1087,16,61
291650304014,2103,438.0886211,561.6704449,1891,24,73
291650305011,928,164.3882415,202.1552582,753,55,73
291650305012,1993,361.8409943,457.9885237,1688,70,91
291650305021,945,168.7623586,208.7178663,802,37,64
291650305022,1062,188.9748767,233.647728,884,43,70
291650305023,556,96.62179472,116.0533835,475,29,25
291650305024,619,107.5699477,129.2033172,530,32,37
291650306011,903,162.302109,199.6959972,691,65,70
291650306012,1006,219.1602868,320.800411,870,8,51
291650306021,1039,240.6353633,358.1067269,940,2,27
291650306022,1297,295.5714613,434.603289,1197,7,34
291650306023,1142,241.3082933,363.7359591,1060,5,26
291650306024,1347,294.2063632,442.3712683,1256,2,45
291650306025,1061,236.3932665,353.4015997,957,8,37
291650307001,738,174.3812051,223.0103028,693,0,15
291650307002,726,171.5457384,219.3841191,663,2,32
291650307003,6,1.41773338,1.81309189,6,0,0
291650307004,2055,482.9208648,632.5451481,1940,10,32
291659800001,12,2.2478548,2.575223,6,0,5
291679601011,1192,159.7219503,292.3014319,1115,5,29
291679601012,1123,165.8895969,294.0059917,1011,3,15
291679601021,934,138.5105923,230.7098315,875,0,18
291679601022,702,110.9864775,171.4220446,663,4,19
291679601023,1646,266.600601,459.7832113,1512,12,30
291679601024,682,110.4807112,190.6691531,626,3,34
291679602011,1176,195.9813756,316.0091582,1092,5,12
291679602012,1263,174.6199858,252.2096635,1186,1,21
291679602021,1739,277.0420583,450.0442798,1602,5,49
291679602022,2020,320.7210165,520.9079835,1872,15,49
291679602023,967,153.5332787,249.3653564,909,4,30
291679603011,1077,148.7947453,219.7167675,1018,0,15
291679603012,1847,325.4127709,556.2314265,1727,0,38
291679603021,1879,334.9066896,563.5504082,1760,4,29
291679603022,1692,202.9248051,363.4080779,1470,48,83
291679603023,2061,247.3131081,442.207619,1900,5,60
291679604011,848,102.1090986,180.9240169,688,67,51
291679604012,1490,236.1206396,406.7093632,1420,1,20
291679604013,1835,224.8524982,379.9175241,1634,34,64
291679604021,719,89.91513897,142.2089378,667,0,18
291679604022,2426,350.3178921,599.9066364,2244,19,61
291679604023,1191,192.1495585,363.7762385,1117,9,20
291679604024,1010,41.94591248,66.93284187,945,3,26
291694701011,1284,218.5620156,393.6316144,1133,4,51
291694701012,665,112.5409288,203.5835358,609,6,11
291694701013,1196,203.5826874,366.653747,1109,3,41
291694701014,878,149.4528424,269.1655433,817,4,32
291694701021,1111,184.3234453,340.6670645,1008,7,38
291694701022,1437,226.9477845,414.5764494,1311,10,42
291694701023,628,102.4740403,190.6108037,591,7,9
291694702861,2908,182.7061809,272.0110567,2067,398,357
291694702862,691,34.37464369,46.29059965,549,53,36
291694702863,2009,103.0724811,140.8133662,1348,197,236
291694702881,462,22.98275744,30.94972075,209,64,69
291694702882,1212,60.29242856,81.19277392,642,260,161
291694702883,1455,72.38076207,97.47152317,931,207,147
291694702884,1260,62.68024751,84.40832938,796,188,146
291694702891,1820,90.53813528,121.9231423,1191,217,177
291694702892,2007,99.84067994,134.4504103,1149,342,198
291694703891,6982,347.328165,467.7293288,4645,1407,1319
291694703892,834,41.48835429,55.87027509,468,101,162
291694703901,784,39.00104291,52.52073816,455,114,164
291694703902,1194,59.39699637,79.98694059,672,203,295
291694704011,3251,380.3579962,575.519569,2557,207,250
291694704012,1922,195.3676678,268.31795,1129,359,241
291694704021,1210,126.1448723,174.3873774,872,116,107
291694704022,1083,124.1993064,184.5914397,710,128,139
291694704023,2368,224.7785196,308.3025271,1566,367,283
291694704024,2854,294.4058264,405.3345373,2040,327,248
291694705011,1378,205.4106434,351.7123394,1213,23,42
291694705012,2038,247.5358643,413.622461,1731,64,93
291694705021,633,105.5283762,182.4930612,586,5,12
